TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
414.49,58.0,108.0,1.0,12709.58,Credit,Phoenix,Online,Doctor,1
315.13,30.0,143.0,1.0,6570.94,Debit,Omaha,Branch,Engineer,1
28.38,45.0,260.0,1.0,8892.62,Debit,Tucson,Branch,Doctor,1
456.05,68.0,20.0,1.0,11729.51,Debit,Detroit,Branch,Doctor,2
277.22,35.0,41.0,1.0,12104.51,Debit,Kansas City,Branch,Doctor,0
54.84,52.0,124.0,1.0,3495.51,Debit,Kansas City,Online,Retired,0
29.92,68.0,63.0,1.0,7855.01,Credit,Denver,Online,Doctor,2
133.06,35.0,143.0,1.0,8843.44,Debit,Las Vegas,Online,Engineer,0
332.06,29.0,221.0,1.0,11826.52,Debit,Seattle,ATM,Doctor,1
14.34,67.0,24.0,1.0,7932.51,Credit,Memphis,Online,Retired,0
468.32,69.0,152.0,1.0,4710.04,Debit,Fresno,Online,Retired,0
582.17,57.0,135.0,1.0,4734.11,Debit,Tucson,Branch,Engineer,1
245.62,23.0,127.0,1.0,1879.82,Debit,San Antonio,Branch,Student,1
981.9,43.0,112.0,1.0,9018.33,Credit,Baltimore,Online,Doctor,2
83.6,47.0,192.0,1.0,13899.24,Debit,San Jose,ATM,Doctor,1
331.22,61.0,161.0,1.0,12613.25,Credit,Oklahoma City,Branch,Doctor,1
57.49,24.0,177.0,1.0,765.15,Credit,Detroit,Online,Student,2
85.58,55.0,60.0,1.0,4734.11,Debit,Fort Worth,ATM,Engineer,0
157.56,43.0,159.0,1.0,7541.16,Debit,Indianapolis,Branch,Doctor,0
230.3,46.0,24.0,1.0,8356.88,Debit,Colorado Springs,Online,Engineer,2
305.92,72.0,88.0,1.0,1445.47,Debit,El Paso,ATM,Retired,2
942.7,35.0,29.0,1.0,5141.32,Debit,Boston,Online,Engineer,2
116.33,27.0,144.0,1.0,1696.15,Debit,Fresno,Branch,Student,0
537.71,19.0,175.0,1.0,1806.08,Credit,Mesa,Online,Student,0
538.17,27.0,252.0,1.0,5908.04,Credit,Washington,Branch,Engineer,1
219.44,42.0,23.0,1.0,4207.27,Debit,Washington,Online,Engineer,1
61.62,57.0,19.0,1.0,8365.37,Debit,Miami,Online,Doctor,0
58.77,27.0,191.0,1.0,7261.7,Debit,Memphis,Online,Engineer,0
538.13,62.0,165.0,1.0,5008.59,Debit,None,ATM,Retired,1
177.05,24.0,235.0,1.0,4287.82,Debit,Philadelphia,Branch,Student,1
403.01,63.0,286.0,3.0,10513.52,Debit,Washington,Online,Doctor,1
719.76,19.0,190.0,1.0,690.52,Debit,San Francisco,Branch,Student,1
163.22,26.0,217.0,1.0,1788.27,Debit,Miami,Online,Student,0
242.85,42.0,93.0,1.0,4672.8,Debit,None,Online,Engineer,1
291.22,41.0,100.0,1.0,3677.63,Credit,Baltimore,Online,Engineer,2
56.52,42.0,152.0,1.0,6911.2,Debit,Omaha,ATM,Engineer,1
195.8,39.0,186.0,1.0,12027.68,Debit,Raleigh,Online,Doctor,1
66.76,36.0,44.0,1.0,184.72,Credit,Austin,Branch,Doctor,2
190.9,28.0,40.0,1.0,101.25,Debit,None,Online,Student,1
106.99,38.0,152.0,1.0,5771.4,Debit,Omaha,Branch,Engineer,1
655.81,55.0,164.0,2.0,4539.99,Debit,Omaha,ATM,Retired,1
107.1,25.0,175.0,1.0,193.8,Credit,Philadelphia,Online,Student,1
79.92,44.0,274.0,2.0,9138.76,Debit,Miami,ATM,Engineer,0
430.83,18.0,292.0,1.0,941.49,Debit,Los Angeles,Branch,Student,0
235.34,26.0,68.0,1.0,566.83,Debit,Washington,Branch,Student,1
86.35,52.0,24.0,1.0,1550.48,Credit,Indianapolis,Branch,Retired,0
337.99,70.0,115.0,1.0,9038.63,Debit,Colorado Springs,ATM,Doctor,2
577.13,40.0,66.0,1.0,6640.51,Credit,San Jose,Branch,Engineer,1
213.33,52.0,161.0,1.0,5400.44,Debit,Omaha,ATM,Retired,1
54.52,32.0,164.0,1.0,6980.98,Debit,Indianapolis,Branch,Doctor,0
100.13,45.0,168.0,1.0,5209.16,Debit,Denver,Branch,Doctor,2
883.92,53.0,129.0,1.0,2342.64,Credit,Tucson,Online,Retired,1
69.8,27.0,138.0,1.0,136.77,Credit,New York,Branch,Student,0
768.94,64.0,53.0,1.0,6860.18,Debit,Indianapolis,Branch,Retired,0
179.62,24.0,119.0,1.0,409.26,Debit,Tucson,Online,Student,1
425.91,23.0,47.0,1.0,383.58,Debit,Jacksonville,ATM,Student,0
263.34,64.0,55.0,1.0,2411.02,Debit,Denver,ATM,Retired,2
113.03,36.0,12.0,1.0,6756.13,Credit,Tucson,Online,Doctor,1
11.02,42.0,42.0,1.0,7879.66,Debit,Austin,Online,Doctor,2
865.17,24.0,161.0,1.0,9297.5,Debit,Houston,Branch,Student,0
152.0,51.0,63.0,1.0,7531.43,Debit,Albuquerque,ATM,Engineer,2
270.39,25.0,104.0,1.0,899.15,Debit,Jacksonville,ATM,Student,0
246.41,54.0,23.0,1.0,1431.6,Debit,Detroit,ATM,Retired,2
336.84,22.0,100.0,1.0,4500.26,Debit,None,ATM,Student,1
261.45,50.0,96.0,1.0,6735.74,Credit,Oklahoma City,Online,Engineer,1
99.98,73.0,152.0,1.0,3037.97,Credit,Washington,Online,Retired,1
400.69,32.0,26.0,1.0,9040.33,Debit,Las Vegas,Online,Engineer,0
411.47,26.0,120.0,1.0,796.63,Debit,Fort Worth,ATM,Student,0
204.63,52.0,92.0,1.0,9199.52,Debit,Las Vegas,Online,Engineer,0
421.56,53.0,144.0,1.0,8037.87,Debit,San Jose,Online,Engineer,1
193.38,18.0,285.0,1.0,1081.79,Debit,Memphis,ATM,Student,0
377.04,34.0,64.0,1.0,3812.87,Debit,Chicago,ATM,Engineer,2
54.1,28.0,17.0,1.0,940.91,Credit,Boston,Branch,Engineer,2
18.1,57.0,66.0,1.0,6474.34,Debit,Louisville,ATM,Retired,0
408.62,48.0,159.0,1.0,2498.48,Credit,Fort Worth,Online,Engineer,0
162.1,64.0,221.0,1.0,9578.74,Debit,Baltimore,Branch,Doctor,2
165.31,49.0,28.0,1.0,7346.66,Debit,Boston,ATM,Doctor,2
267.48,21.0,159.0,2.0,811.86,Debit,Albuquerque,ATM,Student,2
856.9,36.0,150.0,1.0,8579.69,Debit,New York,Branch,Engineer,0
433.9,65.0,37.0,1.0,9013.1,Debit,None,Online,Doctor,1
271.22,45.0,87.0,1.0,6863.02,Credit,Louisville,ATM,Doctor,0
307.68,75.0,162.0,1.0,2052.84,Credit,Detroit,Online,Retired,2
348.17,21.0,181.0,1.0,1887.84,Debit,El Paso,ATM,Student,2
43.1,45.0,102.0,1.0,6944.9,Debit,Denver,Branch,Student,2
557.78,26.0,102.0,1.0,1289.48,Credit,Phoenix,Branch,Student,1
325.6,69.0,88.0,1.0,13777.1,Debit,Dallas,ATM,Doctor,2
235.83,53.0,169.0,1.0,4120.75,Credit,Memphis,Online,Engineer,0
603.54,44.0,26.0,1.0,10517.47,Debit,Albuquerque,Online,Doctor,2
270.25,31.0,42.0,1.0,5414.97,Debit,Tucson,ATM,Engineer,1
123.38,59.0,40.0,1.0,13542.41,Debit,Sacramento,Online,Doctor,1
577.12,39.0,69.0,1.0,5265.88,Debit,Virginia Beach,ATM,Engineer,1
92.24,60.0,93.0,1.0,6937.48,Debit,Philadelphia,Branch,Engineer,1
856.21,33.0,109.0,1.0,12690.79,Credit,Colorado Springs,Branch,Doctor,2
251.54,48.0,177.0,1.0,254.75,Debit,Tucson,Branch,Doctor,1
28.63,56.0,146.0,1.0,3382.91,Debit,San Diego,Branch,Retired,1
185.97,23.0,19.0,1.0,1776.91,Debit,Denver,Online,Student,2
243.08,24.0,93.0,1.0,131.25,Credit,Jacksonville,Online,Student,0
506.9,64.0,56.0,1.0,11471.87,Credit,Houston,Branch,Doctor,0
313.69,73.0,152.0,1.0,7093.68,Debit,Oklahoma City,Branch,Retired,1
973.39,77.0,296.0,1.0,2042.22,Debit,Sacramento,Branch,Retired,1
787.41,25.0,39.0,1.0,300.87,Debit,Memphis,Online,Student,0
121.17,68.0,158.0,1.0,12990.77,Debit,Phoenix,ATM,Doctor,1
21.9,28.0,30.0,1.0,1052.27,Debit,Phoenix,ATM,Student,1
515.94,29.0,37.0,1.0,1389.89,Debit,San Francisco,ATM,Engineer,1
174.39,19.0,36.0,1.0,1127.08,Debit,San Francisco,ATM,Student,1
356.56,47.0,52.0,1.0,2485.73,Debit,New York,Online,Engineer,0
183.32,21.0,74.0,1.0,137.42,Debit,Raleigh,ATM,Student,1
20.17,77.0,86.0,1.0,3869.37,Debit,San Antonio,ATM,Retired,1
12.18,76.0,77.0,1.0,4909.24,Debit,New York,Branch,Retired,0
232.12,37.0,51.0,1.0,6689.87,Debit,Omaha,ATM,Engineer,1
255.04,45.0,152.0,1.0,6217.86,Debit,Seattle,ATM,Engineer,1
196.16,27.0,146.0,1.0,9418.86,Debit,Virginia Beach,Branch,Engineer,1
20.64,22.0,59.0,1.0,949.38,Debit,Charlotte,Branch,Student,2
254.21,48.0,46.0,1.0,2487.2,Debit,Phoenix,ATM,Engineer,1
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,0
46.6,55.0,68.0,1.0,1562.9,Debit,Detroit,Online,Doctor,2
20.54,51.0,72.0,1.0,5327.03,Debit,Fort Worth,Branch,Engineer,0
230.08,79.0,124.0,1.0,4466.1,Debit,Austin,Online,Retired,2
561.58,65.0,23.0,1.0,11748.86,Debit,Sacramento,Online,Doctor,1
493.11,53.0,236.0,1.0,7432.99,Debit,Colorado Springs,Branch,Retired,2
198.62,27.0,84.0,1.0,1196.07,Credit,Tucson,Branch,Student,1
7.49,65.0,276.0,1.0,3634.67,Credit,Houston,Online,Retired,0
